# [해상] 출처: 한국무역협회(KITA) | 시장 평균 해상운임(Ocean Freight), 부산발 | 부대비용 별도 / 이용 선사·물동량·결제조건에 따라 상이 | 운임 업로드: 매월 첫째 주 | 단위: USD
# [항공] 출처: 한국무역협회(KITA) | 시장 평균 항공운임(Air Freight), 부산발 | 부대비용 별도 / 이용 항공사·물동량·결제조건에 따라 상이 | 공시 운임 구성: 기본 항공운임 + 유류할증료 + 터미널 화물처리비용 | 운임 업로드: 매월 첫째 주 | 단위: USD
분류,출발(도시),도착(국가),도착(도시),년,월,TEU,FEU,단위(USD-해상),100kg,300kg,500kg,단위(USD-항공),업데이트 일자
해상,Busan,중국,Dandong,2020,09,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,08,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,07,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,06,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,05,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,04,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,03,100.0,150.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,02,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2020,01,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,12,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,11,600.0,800.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,10,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,09,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,08,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,07,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,06,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,05,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,04,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,03,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,02,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2019,01,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,12,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,11,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,10,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,09,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,08,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,07,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,06,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,05,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,04,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,03,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,02,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,중국,Dandong,2018,01,600.0,750.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2026,05,3050.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2026,04,3050.0,4150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2026,03,2600.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2026,02,2850.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2026,01,2600.0,3200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,12,2700.0,3850.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,11,3300.0,4200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,10,2800.0,3800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,09,3400.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,08,3100.0,5300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,07,4300.0,5900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,06,3200.0,4700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,05,2800.0,3700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,04,2800.0,3700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,03,2750.0,4500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2025,01,3750.0,5900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,12,3550.0,5400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,11,3550.0,5100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,10,3550.0,5000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,09,3900.0,5500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,08,4500.0,6800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,07,4700.0,7100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,06,5700.0,7900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,05,2300.0,3700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,04,1500.0,2200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,03,1850.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,02,1800.0,2000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2024,01,1900.0,2100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,12,2600.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,11,1950.0,2200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,10,1700.0,2000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,09,1950.0,2300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,08,2300.0,2800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,07,2150.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,06,2150.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,05,1800.0,2300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,04,1800.0,2300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,03,2300.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,02,2300.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2023,01,2600.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,12,2850.0,4200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,11,3300.0,4500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,10,4400.0,6500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,09,4400.0,6500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,08,4500.0,5000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,07,5250.0,8100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,06,6000.0,8700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,05,6000.0,8700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,04,5800.0,8500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,03,5800.0,8500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,02,5800.0,8500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2022,01,5700.0,8350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,12,5700.0,8350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,11,5700.0,8350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,10,5700.0,8550.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,09,5700.0,8650.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,08,5350.0,7600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,07,5150.0,7800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,06,4300.0,6150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,05,3415.0,6250.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,04,3100.0,5050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,03,2900.0,4850.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,02,2900.0,4850.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2021,01,2900.0,4850.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,12,2300.0,4000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,11,1950.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,10,1925.0,3350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,09,1783.0,2966.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,08,1850.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,07,1850.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,06,1850.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,05,1950.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,04,1750.0,2950.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,03,1800.0,3200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,02,1800.0,3200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2020,01,1900.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,12,1800.0,3050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,11,1800.0,3350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,10,1600.0,2900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,09,1800.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,08,1900.0,3150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,07,1900.0,3150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,06,1900.0,3050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,05,1650.0,3050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,04,1650.0,3050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,03,1650.0,3050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,02,1800.0,2900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2019,01,1650.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,12,1650.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,11,1650.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,10,1800.0,2800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,09,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,08,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,07,1700.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,06,1500.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,05,1400.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,04,1400.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,03,1500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,02,1500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Abidjan,2018,01,1500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2026,05,3450.0,3850.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2026,04,3450.0,4550.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2026,03,3300.0,4000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2026,02,3300.0,3900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2026,01,3100.0,4000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,12,3100.0,4350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,11,3400.0,5000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,10,3200.0,4200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,09,3500.0,5100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,08,3100.0,5300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,07,4500.0,6500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,06,3300.0,5000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,05,3000.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,04,2900.0,4000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,03,3000.0,5500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2025,01,4300.0,5700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,12,3900.0,5900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,11,3900.0,5900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,10,3950.0,5600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,09,4200.0,6300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,08,5200.0,7200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,07,5300.0,7500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,06,5700.0,7900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,05,2800.0,4400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,04,1500.0,2200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,03,2300.0,3650.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,02,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2024,01,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,12,3300.0,4200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,11,2700.0,3000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,10,2450.0,2800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,09,2700.0,3100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,08,3000.0,3600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,07,2800.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,06,2950.0,3450.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,05,2600.0,3100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,04,2600.0,3100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,03,3500.0,3600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,02,3500.0,4650.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2023,01,3450.0,4450.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,12,3700.0,5400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,11,4800.0,6400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,10,5600.0,8400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,09,5600.0,8400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,08,5300.0,6200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,07,6200.0,9250.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,06,6800.0,8800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,05,6800.0,8800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,04,6500.0,8500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,03,6400.0,8400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,02,7000.0,10500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2022,01,7000.0,10500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,12,7000.0,10500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,11,7000.0,10500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,10,7600.0,11500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,09,7600.0,12000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,08,7650.0,8200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,07,6450.0,8200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,06,5500.0,6450.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,05,4450.0,6350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,04,4200.0,6050.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,03,4200.0,5700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,02,4200.0,5700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2021,01,4200.0,5700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,12,3950.0,4900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,11,3950.0,4900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,10,3950.0,4900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,09,3400.0,4233.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,08,3200.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,07,3200.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,06,3200.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,05,2250.0,3150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,04,2750.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,03,2750.0,3350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,02,2750.0,3350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2020,01,2850.0,3550.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,12,2300.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,11,2400.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,10,2400.0,3600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,09,2400.0,3600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,08,1700.0,3000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,07,2450.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,06,2400.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,05,2400.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,04,2400.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,03,2400.0,4500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,02,2800.0,3600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2019,01,2200.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,12,2200.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,11,2200.0,3300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,10,1900.0,2900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,09,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,08,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,07,1700.0,2600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,06,1500.0,2400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,05,1400.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,04,1400.0,2500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,03,1500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,02,1500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Apapa,2018,01,1500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2026,05,3050.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2026,04,3050.0,4150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2026,03,2600.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2026,02,2850.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2026,01,2600.0,3200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,12,2700.0,3850.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,11,3300.0,4300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,10,2900.0,3800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,09,3400.0,4100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,08,3100.0,5300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,07,4300.0,6100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,06,3200.0,4800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,05,2800.0,3700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,04,2800.0,3700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,03,2750.0,4500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2025,01,3800.0,5400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,12,3550.0,5400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,11,3550.0,5100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,10,3550.0,4950.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,09,3900.0,5700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,08,4500.0,6800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,07,4700.0,7100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,06,5700.0,7900.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,05,2300.0,3700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,04,1900.0,2800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,03,1850.0,2700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,02,1800.0,2000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2024,01,1900.0,2100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,12,2000.0,2800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,11,1950.0,2200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,10,1700.0,2000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,09,1950.0,2300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,08,2500.0,3000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,07,2200.0,2650.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,06,1700.0,2200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,05,1800.0,2300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,04,1800.0,2300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,03,2400.0,3600.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,02,2300.0,3400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2023,01,2600.0,3500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,12,2850.0,4200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,11,3200.0,4400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,10,4400.0,6500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,09,4400.0,6500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,08,4300.0,4550.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,07,5000.0,7750.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,06,5700.0,8300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,05,5700.0,8300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,04,5500.0,8000.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,03,5500.0,8100.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,02,5800.0,8500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2022,01,6000.0,8500.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,12,6200.0,9150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,11,6200.0,9150.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,10,5700.0,8550.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,09,5750.0,8700.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,08,5500.0,7400.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,07,5300.0,7800.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,06,4550.0,6450.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,05,4450.0,6250.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,04,3100.0,5350.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,03,2900.0,5200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,02,2900.0,5200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2021,01,2900.0,5200.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2020,12,2300.0,4300.0,USD,,,,,2026-05-24
해상,Busan,아프리카,Tema,2020,11,1950.0,2350.0,USD,,,,,2026-05-24
